y,x,m,objID,time
27,56,0,3547,5
28,56,0,3548,5
29,56,0,3549,5
30,56,0,3550,5
31,56,0,3551,5
32,56,0,3552,5
33,56,0,3553,5
34,56,0,3554,5
35,56,0,3555,5
36,56,0,3556,5
37,56,0,3557,5
38,56,0,3558,5
39,56,0,3559,5
40,56,0,3560,5
41,56,0,3561,5
42,56,0,3562,5
43,56,0,3563,5
44,56,0,3564,5
45,56,0,3565,5
46,56,0,3566,5
47,56,0,3567,5
48,56,0,3568,5
49,56,0,3569,5
50,56,0,3570,5
51,56,0,3571,5
52,56,0,3572,5
53,56,0,3573,5
54,56,0,3574,5
55,56,0,3575,5
56,56,0,3576,5
57,56,0,3577,5
58,56,0,3578,5
59,56,0,3579,5
60,56,0,3580,5
61,56,0,3581,5
62,56,0,3582,5
63,56,0,3583,5
64,56,0,3584,5
1,57,0,3585,5
2,57,0,3586,5
3,57,0,3587,5
4,57,0,3588,5
5,57,0,3589,5
6,57,0,3590,5
7,57,0,3591,5
8,57,0,3592,5
9,57,0,3593,5
10,57,0,3594,5
11,57,0,3595,5
12,57,0,3596,5
13,57,0,3597,5
14,57,0,3598,5
15,57,0,3599,5
16,57,0,3600,5
17,57,0,3601,5
18,57,0,3602,5
19,57,0,3603,5
20,57,0,3604,5
21,57,0,3605,5
22,57,0,3606,5
23,57,0,3607,5
24,57,0,3608,5
25,57,0,3609,5
26,57,0,3610,5
27,57,0,3611,5
28,57,0,3612,5
29,57,0,3613,5
30,57,0,3614,5
31,57,0,3615,5
32,57,0,3616,5
33,57,0,3617,5
34,57,0,3618,5
35,57,0,3619,5
36,57,0,3620,5
37,57,0,3621,5
38,57,0,3622,5
39,57,0,3623,5
40,57,0,3624,5
41,57,0,3625,5
42,57,0,3626,5
43,57,0,3627,5
44,57,0,3628,5
45,57,0,3629,5
46,57,0,3630,5
47,57,0,3631,5
48,57,0,3632,5
49,57,0,3633,5
50,57,0,3634,5
51,57,0,3635,5
52,57,0,3636,5
53,57,0,3637,5
54,57,0,3638,5
55,57,0,3639,5
56,57,0,3640,5
57,57,0,3641,5
58,57,0,3642,5
59,57,0,3643,5
60,57,0,3644,5
61,57,0,3645,5
62,57,0,3646,5
63,57,0,3647,5
64,57,0,3648,5
1,58,0,3649,5
2,58,0,3650,5
3,58,0,3651,5
4,58,0,3652,5
5,58,0,3653,5
6,58,0,3654,5
7,58,0,3655,5
8,58,0,3656,5
9,58,0,3657,5
10,58,0,3658,5
11,58,0,3659,5
12,58,0,3660,5
13,58,0,3661,5
14,58,0,3662,5
15,58,0,3663,5
16,58,0,3664,5
17,58,0,3665,5
18,58,0,3666,5
19,58,0,3667,5
20,58,0,3668,5
21,58,0,3669,5
22,58,0,3670,5
23,58,0,3671,5
24,58,0,3672,5
25,58,0,3673,5
26,58,0,3674,5
27,58,0,3675,5
28,58,0,3676,5
29,58,0,3677,5
30,58,0,3678,5
31,58,0,3679,5
32,58,0,3680,5
33,58,0,3681,5
34,58,0,3682,5
35,58,0,3683,5
36,58,0,3684,5
37,58,0,3685,5
38,58,0,3686,5
39,58,0,3687,5
40,58,0,3688,5
41,58,0,3689,5
42,58,0,3690,5
43,58,0,3691,5
44,58,0,3692,5
45,58,0,3693,5
46,58,0,3694,5
47,58,0,3695,5
48,58,0,3696,5
49,58,0,3697,5
50,58,0,3698,5
51,58,0,3699,5
52,58,0,3700,5
53,58,0,3701,5
54,58,0,3702,5
55,58,0,3703,5
56,58,0,3704,5
57,58,0,3705,5
58,58,0,3706,5
59,58,0,3707,5
60,58,0,3708,5
61,58,0,3709,5
62,58,0,3710,5
63,58,0,3711,5
64,58,0,3712,5
1,59,0,3713,5
2,59,0,3714,5
3,59,0,3715,5
4,59,0,3716,5
5,59,0,3717,5
6,59,0,3718,5
7,59,0,3719,5
8,59,0,3720,5
9,59,0,3721,5
10,59,0,3722,5
11,59,0,3723,5
12,59,0,3724,5
13,59,0,3725,5
14,59,0,3726,5
15,59,0,3727,5
16,59,0,3728,5
17,59,0,3729,5
18,59,0,3730,5
19,59,0,3731,5
20,59,0,3732,5
21,59,0,3733,5
22,59,0,3734,5
23,59,0,3735,5
24,59,0,3736,5
25,59,0,3737,5
26,59,0,3738,5
27,59,0,3739,5
28,59,0,3740,5
29,59,0,3741,5
30,59,0,3742,5
31,59,0,3743,5
32,59,0,3744,5
33,59,0,3745,5
34,59,0,3746,5
35,59,0,3747,5
36,59,0,3748,5
37,59,0,3749,5
38,59,0,3750,5
39,59,0,3751,5
40,59,0,3752,5
41,59,0,3753,5
42,59,0,3754,5
43,59,0,3755,5
44,59,0,3756,5
45,59,0,3757,5
46,59,0,3758,5
47,59,0,3759,5
48,59,0,3760,5
49,59,0,3761,5
50,59,0,3762,5
51,59,0,3763,5
52,59,0,3764,5
53,59,0,3765,5
54,59,0,3766,5
55,59,0,3767,5
56,59,0,3768,5
57,59,0,3769,5
58,59,0,3770,5
59,59,0,3771,5
60,59,0,3772,5
61,59,0,3773,5
62,59,0,3774,5
63,59,0,3775,5
64,59,0,3776,5
1,60,0,3777,5
2,60,0,3778,5
3,60,0,3779,5
4,60,0,3780,5
5,60,0,3781,5
6,60,0,3782,5
7,60,0,3783,5
8,60,0,3784,5
9,60,0,3785,5
10,60,0,3786,5
11,60,0,3787,5
12,60,0,3788,5
13,60,0,3789,5
14,60,0,3790,5
15,60,0,3791,5
16,60,0,3792,5
17,60,0,3793,5
18,60,0,3794,5
19,60,0,3795,5
20,60,0,3796,5
21,60,0,3797,5
22,60,0,3798,5
23,60,0,3799,5
24,60,0,3800,5
25,60,0,3801,5
26,60,0,3802,5
27,60,0,3803,5
28,60,0,3804,5
29,60,0,3805,5
30,60,0,3806,5
31,60,0,3807,5
32,60,0,3808,5
33,60,0,3809,5
34,60,0,3810,5
35,60,0,3811,5
36,60,0,3812,5
37,60,0,3813,5
38,60,0,3814,5
39,60,0,3815,5
40,60,0,3816,5
41,60,0,3817,5
42,60,0,3818,5
43,60,0,3819,5
44,60,0,3820,5
45,60,0,3821,5
46,60,0,3822,5
47,60,0,3823,5
48,60,0,3824,5
49,60,0,3825,5
50,60,0,3826,5
51,60,0,3827,5
52,60,0,3828,5
53,60,0,3829,5
54,60,0,3830,5
55,60,0,3831,5
56,60,0,3832,5
57,60,0,3833,5
58,60,0,3834,5
59,60,0,3835,5
60,60,0,3836,5
61,60,0,3837,5
62,60,0,3838,5
63,60,0,3839,5
64,60,0,3840,5
1,61,0,3841,5
2,61,0,3842,5
3,61,0,3843,5
4,61,0,3844,5
5,61,0,3845,5
6,61,0,3846,5
7,61,0,3847,5
8,61,0,3848,5
9,61,0,3849,5
10,61,0,3850,5
11,61,0,3851,5
12,61,0,3852,5
13,61,0,3853,5
14,61,0,3854,5
15,61,0,3855,5
16,61,0,3856,5
17,61,0,3857,5
18,61,0,3858,5
19,61,0,3859,5
20,61,0,3860,5
21,61,0,3861,5
22,61,0,3862,5
23,61,0,3863,5
24,61,0,3864,5
25,61,0,3865,5
26,61,0,3866,5
27,61,0,3867,5
28,61,0,3868,5
29,61,0,3869,5
30,61,0,3870,5
31,61,0,3871,5
32,61,0,3872,5
33,61,0,3873,5
34,61,0,3874,5
35,61,0,3875,5
36,61,0,3876,5
37,61,0,3877,5
38,61,0,3878,5
39,61,0,3879,5
40,61,0,3880,5
41,61,0,3881,5
42,61,0,3882,5
43,61,0,3883,5
44,61,0,3884,5
45,61,0,3885,5
46,61,0,3886,5
47,61,0,3887,5
48,61,0,3888,5
49,61,0,3889,5
50,61,0,3890,5
51,61,0,3891,5
52,61,0,3892,5
53,61,0,3893,5
54,61,0,3894,5
55,61,0,3895,5
56,61,0,3896,5
57,61,0,3897,5
58,61,0,3898,5
59,61,0,3899,5
60,61,0,3900,5
61,61,0,3901,5
62,61,0,3902,5
63,61,0,3903,5
64,61,0,3904,5
1,62,0,3905,5
2,62,0,3906,5
3,62,0,3907,5
4,62,0,3908,5
5,62,0,3909,5
6,62,0,3910,5
7,62,0,3911,5
8,62,0,3912,5
9,62,0,3913,5
10,62,0,3914,5
11,62,0,3915,5
12,62,0,3916,5
13,62,0,3917,5
14,62,0,3918,5
15,62,0,3919,5
16,62,0,3920,5
17,62,0,3921,5
18,62,0,3922,5
19,62,0,3923,5
20,62,0,3924,5
21,62,0,3925,5
22,62,0,3926,5
23,62,0,3927,5
24,62,0,3928,5
25,62,0,3929,5
26,62,0,3930,5
27,62,0,3931,5
28,62,0,3932,5
29,62,0,3933,5
30,62,0,3934,5
31,62,0,3935,5
32,62,0,3936,5
33,62,0,3937,5
34,62,0,3938,5
35,62,0,3939,5
36,62,0,3940,5
37,62,0,3941,5
38,62,0,3942,5
39,62,0,3943,5
40,62,0,3944,5
41,62,0,3945,5
42,62,0,3946,5
43,62,0,3947,5
44,62,0,3948,5
45,62,0,3949,5
46,62,0,3950,5
47,62,0,3951,5
48,62,0,3952,5
49,62,0,3953,5
50,62,0,3954,5
51,62,0,3955,5
52,62,0,3956,5
53,62,0,3957,5
54,62,0,3958,5
55,62,0,3959,5
56,62,0,3960,5
57,62,0,3961,5
58,62,0,3962,5
59,62,0,3963,5
60,62,0,3964,5
61,62,0,3965,5
62,62,0,3966,5
63,62,0,3967,5
64,62,0,3968,5
1,63,0,3969,5
2,63,0,3970,5
3,63,0,3971,5
4,63,0,3972,5
5,63,0,3973,5
6,63,0,3974,5
7,63,0,3975,5
8,63,0,3976,5
9,63,0,3977,5
10,63,0,3978,5
11,63,0,3979,5
12,63,0,3980,5
13,63,0,3981,5
14,63,0,3982,5
15,63,0,3983,5
16,63,0,3984,5
17,63,0,3985,5
18,63,0,3986,5
19,63,0,3987,5
20,63,0,3988,5
21,63,0,3989,5
22,63,0,3990,5
23,63,0,3991,5
24,63,0,3992,5
25,63,0,3993,5
26,63,0,3994,5
27,63,0,3995,5
28,63,0,3996,5
29,63,0,3997,5
30,63,0,3998,5
31,63,0,3999,5
32,63,0,4000,5
33,63,0,4001,5
34,63,0,4002,5
35,63,0,4003,5
36,63,0,4004,5
37,63,0,4005,5
38,63,0,4006,5
39,63,0,4007,5
40,63,0,4008,5
41,63,0,4009,5
42,63,0,4010,5
43,63,0,4011,5
44,63,0,4012,5
45,63,0,4013,5
46,63,0,4014,5
47,63,0,4015,5
48,63,0,4016,5
49,63,0,4017,5
50,63,0,4018,5
51,63,0,4019,5
52,63,0,4020,5
53,63,0,4021,5
54,63,0,4022,5
55,63,0,4023,5
56,63,0,4024,5
57,63,0,4025,5
58,63,0,4026,5
59,63,0,4027,5
60,63,0,4028,5
61,63,0,4029,5
62,63,0,4030,5
63,63,0,4031,5
64,63,0,4032,5
1,64,0,4033,5
2,64,0,4034,5
3,64,0,4035,5
4,64,0,4036,5
5,64,0,4037,5
6,64,0,4038,5
7,64,0,4039,5
8,64,0,4040,5
9,64,0,4041,5
10,64,0,4042,5
11,64,0,4043,5
12,64,0,4044,5
13,64,0,4045,5
14,64,0,4046,5
15,64,0,4047,5
16,64,0,4048,5
17,64,0,4049,5
18,64,0,4050,5
19,64,0,4051,5
20,64,0,4052,5
21,64,0,4053,5
22,64,0,4054,5
23,64,0,4055,5
24,64,0,4056,5
25,64,0,4057,5
26,64,0,4058,5
27,64,0,4059,5
28,64,0,4060,5
29,64,0,4061,5
30,64,0,4062,5
31,64,0,4063,5
32,64,0,4064,5
33,64,0,4065,5
34,64,0,4066,5
35,64,0,4067,5
36,64,0,4068,5
37,64,0,4069,5
38,64,0,4070,5
39,64,0,4071,5
40,64,0,4072,5
41,64,0,4073,5
42,64,0,4074,5
43,64,0,4075,5
44,64,0,4076,5
45,64,0,4077,5
46,64,0,4078,5
47,64,0,4079,5
48,64,0,4080,5
49,64,0,4081,5
50,64,0,4082,5
51,64,0,4083,5
52,64,0,4084,5
53,64,0,4085,5
54,64,0,4086,5
55,64,0,4087,5
56,64,0,4088,5
57,64,0,4089,5
58,64,0,4090,5
59,64,0,4091,5
60,64,0,4092,5
61,64,0,4093,5
62,64,0,4094,5
63,64,0,4095,5
64,64,0,4096,5
1,1,0,1,6
2,1,0,2,6
3,1,0,3,6
4,1,0,4,6
5,1,0,5,6
6,1,0,6,6
7,1,0,7,6
8,1,0,8,6
9,1,0,9,6
10,1,0,10,6
11,1,0,11,6
12,1,0,12,6
13,1,0,13,6
14,1,0,14,6
15,1,0,15,6
16,1,0,16,6
17,1,0,17,6
18,1,0,18,6
19,1,0,19,6
20,1,0,20,6
21,1,0,21,6
22,1,0,22,6
23,1,0,23,6
24,1,0,24,6
25,1,0,25,6
26,1,0,26,6
27,1,0,27,6
28,1,0,28,6
29,1,0,29,6
30,1,0,30,6
31,1,0,31,6
32,1,0,32,6
33,1,0,33,6
34,1,0,34,6
35,1,0,35,6
36,1,0,36,6
37,1,0,37,6
38,1,0,38,6
39,1,0,39,6
40,1,0,40,6
41,1,0,41,6
42,1,0,42,6
43,1,0,43,6
44,1,0,44,6
45,1,0,45,6
46,1,0,46,6
47,1,0,47,6
48,1,0,48,6
49,1,0,49,6
50,1,0,50,6
51,1,0,51,6
52,1,0,52,6
53,1,0,53,6
54,1,0,54,6
55,1,0,55,6
56,1,0,56,6
57,1,0,57,6
58,1,0,58,6
59,1,0,59,6
60,1,0,60,6
61,1,0,61,6
62,1,0,62,6
63,1,0,63,6
64,1,0,64,6
1,2,0,65,6
2,2,0,66,6
3,2,0,67,6
4,2,0,68,6
5,2,0,69,6
6,2,0,70,6
7,2,0,71,6
8,2,0,72,6
9,2,0,73,6
10,2,0,74,6
11,2,0,75,6
12,2,0,76,6
13,2,0,77,6
14,2,0,78,6
15,2,0,79,6
16,2,0,80,6
17,2,0,81,6
18,2,0,82,6
19,2,0,83,6
20,2,0,84,6
21,2,0,85,6
22,2,0,86,6
23,2,0,87,6
24,2,0,88,6
25,2,0,89,6
26,2,0,90,6
27,2,0,91,6
28,2,0,92,6
29,2,0,93,6
30,2,0,94,6
31,2,0,95,6
32,2,0,96,6
33,2,0,97,6
34,2,0,98,6
35,2,0,99,6
36,2,0,100,6
37,2,0,101,6
38,2,0,102,6
39,2,0,103,6
40,2,0,104,6
41,2,0,105,6
42,2,0,106,6
43,2,0,107,6
44,2,0,108,6
45,2,0,109,6
46,2,0,110,6
47,2,0,111,6
48,2,0,112,6
49,2,0,113,6
50,2,0,114,6
51,2,0,115,6
52,2,0,116,6
53,2,0,117,6
54,2,0,118,6
55,2,0,119,6
56,2,0,120,6
57,2,0,121,6
58,2,0,122,6
59,2,0,123,6
60,2,0,124,6
61,2,0,125,6
62,2,0,126,6
63,2,0,127,6
64,2,0,128,6
1,3,0,129,6
2,3,0,130,6
3,3,0,131,6
4,3,0,132,6
5,3,0,133,6
6,3,0,134,6
7,3,0,135,6
8,3,0,136,6
9,3,0,137,6
10,3,0,138,6
11,3,0,139,6
12,3,0,140,6
13,3,0,141,6
14,3,0,142,6
15,3,0,143,6
16,3,0,144,6
17,3,0,145,6
18,3,0,146,6
19,3,0,147,6
20,3,0,148,6
21,3,0,149,6
22,3,0,150,6
23,3,0,151,6
24,3,0,152,6
25,3,0,153,6
26,3,0,154,6
27,3,0,155,6
28,3,0,156,6
29,3,0,157,6
30,3,0,158,6
31,3,0,159,6
32,3,0,160,6
33,3,0,161,6
34,3,0,162,6
35,3,0,163,6
36,3,0,164,6
37,3,0,165,6
38,3,0,166,6
39,3,0,167,6
40,3,0,168,6
41,3,0,169,6
42,3,0,170,6
43,3,0,171,6
44,3,0,172,6
45,3,0,173,6
46,3,0,174,6
47,3,0,175,6
48,3,0,176,6
49,3,0,177,6
50,3,0,178,6
51,3,0,179,6
52,3,0,180,6
53,3,0,181,6
54,3,0,182,6
55,3,0,183,6
56,3,0,184,6
57,3,0,185,6
58,3,0,186,6
59,3,0,187,6
60,3,0,188,6
61,3,0,189,6
62,3,0,190,6
63,3,0,191,6
64,3,0,192,6
1,4,0,193,6
2,4,0,194,6
3,4,0,195,6
4,4,0,196,6
5,4,0,197,6
6,4,0,198,6
7,4,0,199,6
8,4,0,200,6
9,4,0,201,6
10,4,0,202,6
11,4,0,203,6
12,4,0,204,6
13,4,0,205,6
14,4,0,206,6
15,4,0,207,6
16,4,0,208,6
17,4,0,209,6
18,4,0,210,6
19,4,0,211,6
20,4,0,212,6
21,4,0,213,6
22,4,0,214,6
23,4,0,215,6
24,4,0,216,6
25,4,0,217,6
26,4,0,218,6
27,4,0,219,6
28,4,0,220,6
29,4,0,221,6
30,4,0,222,6
31,4,0,223,6
32,4,0,224,6
33,4,0,225,6
34,4,0,226,6
35,4,0,227,6
36,4,0,228,6
37,4,0,229,6
38,4,0,230,6
39,4,0,231,6
40,4,0,232,6
41,4,0,233,6
42,4,0,234,6
43,4,0,235,6
44,4,0,236,6
45,4,0,237,6
46,4,0,238,6
47,4,0,239,6
48,4,0,240,6
49,4,0,241,6
50,4,0,242,6
51,4,0,243,6
52,4,0,244,6
53,4,0,245,6
54,4,0,246,6
55,4,0,247,6
56,4,0,248,6
57,4,0,249,6
58,4,0,250,6
59,4,0,251,6
60,4,0,252,6
61,4,0,253,6
62,4,0,254,6
63,4,0,255,6
64,4,0,256,6
1,5,0,257,6
2,5,0,258,6
3,5,0,259,6
4,5,0,260,6
5,5,0,261,6
6,5,0,262,6
7,5,0,263,6
8,5,0,264,6
9,5,0,265,6
10,5,0,266,6
11,5,0,267,6
12,5,0,268,6
13,5,0,269,6
14,5,0,270,6
15,5,0,271,6
16,5,0,272,6
17,5,0,273,6
18,5,0,274,6
19,5,0,275,6
20,5,0,276,6
21,5,0,277,6
22,5,0,278,6
23,5,0,279,6
24,5,0,280,6
25,5,0,281,6
26,5,0,282,6
27,5,0,283,6
28,5,0,284,6
29,5,0,285,6
30,5,0,286,6
31,5,0,287,6
32,5,0,288,6
33,5,0,289,6
34,5,0,290,6
35,5,0,291,6
36,5,0,292,6
37,5,0,293,6
38,5,0,294,6
39,5,0,295,6
40,5,0,296,6
41,5,0,297,6
42,5,0,298,6
43,5,0,299,6
44,5,0,300,6
45,5,0,301,6
46,5,0,302,6
47,5,0,303,6
48,5,0,304,6
49,5,0,305,6
50,5,0,306,6
51,5,0,307,6
52,5,0,308,6
53,5,0,309,6
54,5,0,310,6
55,5,0,311,6
56,5,0,312,6
57,5,0,313,6
58,5,0,314,6
59,5,0,315,6
60,5,0,316,6
61,5,0,317,6
62,5,0,318,6
63,5,0,319,6
64,5,0,320,6
1,6,0,321,6
2,6,0,322,6
3,6,0,323,6
4,6,0,324,6
5,6,0,325,6
6,6,0,326,6
7,6,0,327,6
8,6,0,328,6
9,6,0,329,6
10,6,0,330,6
11,6,0,331,6
12,6,0,332,6
13,6,0,333,6
14,6,0,334,6
15,6,0,335,6
16,6,0,336,6
17,6,0,337,6
18,6,0,338,6
19,6,0,339,6
20,6,0,340,6
21,6,0,341,6
22,6,0,342,6
23,6,0,343,6
24,6,0,344,6
25,6,0,345,6
26,6,0,346,6
27,6,0,347,6
28,6,0,348,6
29,6,0,349,6
30,6,0,350,6
31,6,0,351,6
32,6,0,352,6
33,6,0,353,6
34,6,0,354,6
35,6,0,355,6
36,6,0,356,6
37,6,0,357,6
38,6,0,358,6
39,6,0,359,6
40,6,0,360,6
41,6,0,361,6
42,6,0,362,6
43,6,0,363,6
44,6,0,364,6
45,6,0,365,6
46,6,0,366,6
47,6,0,367,6
48,6,0,368,6
49,6,0,369,6
50,6,0,370,6
51,6,0,371,6
52,6,0,372,6
53,6,0,373,6
54,6,0,374,6
55,6,0,375,6
56,6,0,376,6
57,6,0,377,6
58,6,0,378,6
59,6,0,379,6
60,6,0,380,6
61,6,0,381,6
62,6,0,382,6
63,6,0,383,6
64,6,0,384,6
1,7,0,385,6
2,7,0,386,6
3,7,0,387,6
4,7,0,388,6
5,7,0,389,6
6,7,0,390,6
7,7,0,391,6
8,7,0,392,6
9,7,0,393,6
10,7,0,394,6
11,7,0,395,6
12,7,0,396,6
13,7,0,397,6
14,7,0,398,6
15,7,0,399,6
16,7,0,400,6
17,7,0,401,6
18,7,0,402,6
19,7,0,403,6
20,7,0,404,6
21,7,0,405,6
22,7,0,406,6
23,7,0,407,6
24,7,0,408,6
25,7,0,409,6
26,7,0,410,6
27,7,0,411,6
28,7,0,412,6
29,7,0,413,6
30,7,0,414,6
31,7,0,415,6
32,7,0,416,6
33,7,0,417,6
34,7,0,418,6
35,7,0,419,6
36,7,0,420,6
37,7,0,421,6
38,7,0,422,6
39,7,0,423,6
40,7,0,424,6
41,7,0,425,6
42,7,0,426,6
43,7,0,427,6
44,7,0,428,6
45,7,0,429,6
46,7,0,430,6
47,7,0,431,6
48,7,0,432,6
49,7,0,433,6
50,7,0,434,6
51,7,0,435,6
52,7,0,436,6
53,7,0,437,6
54,7,0,438,6
55,7,0,439,6
56,7,0,440,6
57,7,0,441,6
58,7,0,442,6
59,7,0,443,6
60,7,0,444,6
61,7,0,445,6
62,7,0,446,6
63,7,0,447,6
64,7,0,448,6
1,8,0,449,6
2,8,0,450,6
3,8,0,451,6
4,8,0,452,6
5,8,0,453,6
6,8,0,454,6
7,8,0,455,6
8,8,0,456,6
9,8,0,457,6
10,8,0,458,6
11,8,0,459,6
12,8,0,460,6
13,8,0,461,6
14,8,0,462,6
15,8,0,463,6
16,8,0,464,6
17,8,0,465,6
18,8,0,466,6
19,8,0,467,6
20,8,0,468,6
21,8,0,469,6
22,8,0,470,6
23,8,0,471,6
24,8,0,472,6
25,8,0,473,6
26,8,0,474,6
27,8,0,475,6
28,8,0,476,6
29,8,0,477,6
30,8,0,478,6
31,8,0,479,6
32,8,0,480,6
33,8,0,481,6
34,8,0,482,6
35,8,0,483,6
36,8,0,484,6
37,8,0,485,6
38,8,0,486,6
39,8,0,487,6
40,8,0,488,6
41,8,0,489,6
42,8,0,490,6
43,8,0,491,6
44,8,0,492,6
45,8,0,493,6
46,8,0,494,6
47,8,0,495,6
48,8,0,496,6
49,8,0,497,6
50,8,0,498,6
51,8,0,499,6
52,8,0,500,6
53,8,0,501,6
54,8,0,502,6
55,8,0,503,6
56,8,0,504,6
57,8,0,505,6
58,8,0,506,6
59,8,0,507,6
60,8,0,508,6
61,8,0,509,6
62,8,0,510,6
63,8,0,511,6
64,8,0,512,6
1,9,0,513,6
2,9,0,514,6
3,9,0,515,6
4,9,0,516,6
5,9,0,517,6
6,9,0,518,6
7,9,0,519,6
8,9,0,520,6
9,9,0,521,6
10,9,0,522,6
11,9,0,523,6
12,9,0,524,6
13,9,0,525,6
14,9,0,526,6
15,9,0,527,6
16,9,0,528,6
17,9,0,529,6
18,9,0,530,6
19,9,0,531,6
20,9,0,532,6
21,9,0,533,6
22,9,0,534,6
23,9,0,535,6
24,9,0,536,6
25,9,0,537,6
26,9,0,538,6
27,9,0,539,6
28,9,0,540,6
29,9,0,541,6
30,9,0,542,6
31,9,0,543,6
32,9,0,544,6
33,9,0,545,6
34,9,0,546,6
35,9,0,547,6
36,9,0,548,6
37,9,0,549,6
38,9,0,550,6
39,9,0,551,6
40,9,0,552,6
41,9,0,553,6
42,9,0,554,6
43,9,0,555,6
44,9,0,556,6
45,9,0,557,6
46,9,0,558,6
47,9,0,559,6
48,9,0,560,6
49,9,0,561,6
50,9,0,562,6
51,9,0,563,6
52,9,0,564,6
53,9,0,565,6
54,9,0,566,6
55,9,0,567,6
56,9,0,568,6
57,9,0,569,6
58,9,0,570,6
59,9,0,571,6
60,9,0,572,6
61,9,0,573,6
62,9,0,574,6
63,9,0,575,6
64,9,0,576,6
1,10,0,577,6
2,10,0,578,6
3,10,0,579,6
4,10,0,580,6
5,10,0,581,6
6,10,0,582,6
7,10,0,583,6
8,10,0,584,6
9,10,0,585,6
10,10,0,586,6
11,10,0,587,6
12,10,0,588,6
13,10,0,589,6
14,10,0,590,6
15,10,0,591,6
16,10,0,592,6
17,10,0,593,6
18,10,0,594,6
19,10,0,595,6
20,10,0,596,6
21,10,0,597,6
22,10,0,598,6
23,10,0,599,6
24,10,0,600,6
25,10,0,601,6
26,10,0,602,6
27,10,0,603,6
28,10,0,604,6
29,10,0,605,6
30,10,0,606,6
31,10,0,607,6
32,10,0,608,6
33,10,0,609,6
34,10,0,610,6
35,10,0,611,6
36,10,0,612,6
37,10,0,613,6
38,10,0,614,6
39,10,0,615,6
40,10,0,616,6
41,10,0,617,6
42,10,0,618,6
43,10,0,619,6
44,10,0,620,6
45,10,0,621,6
46,10,0,622,6
47,10,0,623,6
48,10,0,624,6
49,10,0,625,6
50,10,0,626,6
51,10,0,627,6
52,10,0,628,6
53,10,0,629,6
54,10,0,630,6
55,10,0,631,6
56,10,0,632,6
57,10,0,633,6
58,10,0,634,6
59,10,0,635,6
60,10,0,636,6
61,10,0,637,6
62,10,0,638,6
63,10,0,639,6
64,10,0,640,6
1,11,0,641,6
2,11,0,642,6
3,11,0,643,6
4,11,0,644,6
5,11,0,645,6
6,11,0,646,6
7,11,0,647,6
8,11,0,648,6
9,11,0,649,6
10,11,0,650,6
11,11,0,651,6
12,11,0,652,6
13,11,0,653,6
14,11,0,654,6
15,11,0,655,6
16,11,0,656,6
17,11,0,657,6
18,11,0,658,6
19,11,0,659,6
20,11,0,660,6
21,11,0,661,6
22,11,0,662,6
23,11,0,663,6
24,11,0,664,6
25,11,0,665,6
26,11,0,666,6
27,11,0,667,6
28,11,0,668,6
29,11,0,669,6
30,11,0,670,6
31,11,0,671,6
32,11,0,672,6
33,11,0,673,6
34,11,0,674,6
35,11,0,675,6
36,11,0,676,6
37,11,0,677,6
38,11,0,678,6
39,11,0,679,6
40,11,0,680,6
41,11,0,681,6
42,11,0,682,6
43,11,0,683,6
44,11,0,684,6
45,11,0,685,6
46,11,0,686,6
47,11,0,687,6
48,11,0,688,6
49,11,0,689,6
50,11,0,690,6
51,11,0,691,6
52,11,0,692,6
53,11,0,693,6
54,11,0,694,6
55,11,0,695,6
56,11,0,696,6
57,11,0,697,6
58,11,0,698,6
59,11,0,699,6
60,11,0,700,6
61,11,0,701,6
62,11,0,702,6
63,11,0,703,6
64,11,0,704,6
1,12,0,705,6
2,12,0,706,6
3,12,0,707,6
4,12,0,708,6
5,12,0,709,6
6,12,0,710,6
7,12,0,711,6
8,12,0,712,6
9,12,0,713,6
10,12,0,714,6
11,12,0,715,6
12,12,0,716,6
13,12,0,717,6
14,12,0,718,6
15,12,0,719,6
16,12,0,720,6
17,12,0,721,6
18,12,0,722,6
19,12,0,723,6
20,12,0,724,6
21,12,0,725,6
22,12,0,726,6
23,12,0,727,6
24,12,0,728,6
25,12,0,729,6
26,12,0,730,6
27,12,0,731,6
28,12,0,732,6
29,12,0,733,6
30,12,0,734,6
31,12,0,735,6
32,12,0,736,6
33,12,0,737,6
34,12,0,738,6
35,12,0,739,6
36,12,0,740,6
37,12,0,741,6
38,12,0,742,6
39,12,0,743,6
40,12,0,744,6
41,12,0,745,6
42,12,0,746,6
43,12,0,747,6
44,12,0,748,6
45,12,0,749,6
46,12,0,750,6
47,12,0,751,6
48,12,0,752,6
49,12,0,753,6
50,12,0,754,6
51,12,0,755,6
52,12,0,756,6
53,12,0,757,6
54,12,0,758,6
55,12,0,759,6
56,12,0,760,6
57,12,0,761,6
58,12,0,762,6
59,12,0,763,6
60,12,0,764,6
61,12,0,765,6
62,12,0,766,6
63,12,0,767,6
64,12,0,768,6
1,13,0,769,6
2,13,0,770,6
3,13,0,771,6
4,13,0,772,6
5,13,0,773,6
6,13,0,774,6
7,13,0,775,6
8,13,0,776,6
9,13,0,777,6
10,13,0,778,6
11,13,0,779,6
12,13,0,780,6
13,13,0,781,6
14,13,0,782,6
15,13,0,783,6
16,13,0,784,6
17,13,0,785,6
18,13,0,786,6
19,13,0,787,6
20,13,0,788,6
21,13,0,789,6
22,13,0,790,6
23,13,0,791,6
24,13,0,792,6
25,13,0,793,6
